obs_uid,item_name,bh_name
934361d3-8da6-4395-a21b-aecd0fd4193a,"Beef, with bones",Beef and veal
93501b79-2a23-489d-9d1c-7ffc76997b56,Fresh cucumber,Fresh or chilled vegetables other than potatoes
937f452c-6169-4e41-957c-c5f5513c0688,"Fresh bananas, standard",Fresh or chilled fruit
93845de3-794e-4e13-8cea-3c09be719aed,"Beef, minced",Beef and veal
938b7a6b-3e50-44d8-b3cf-83fd983e717c,"Chicken eggs, caged hen, large size",Egg and egg-based products
939bf62a-d503-4646-8caf-7747d22cf104,Carp,"Fresh, chilled or frozen fish and seafood"
93c2638f-ccd1-4b95-8dcd-84bdbdc41e7e,"Chicken eggs, caged hen, large size",Egg and egg-based products
93c8fce1-0957-40c0-81fb-118e06bfaf11,Fresh cucumber,Fresh or chilled vegetables other than potatoes
93d6dcce-f914-4aa5-809c-7876d2f3d813,"Beef, minced",Beef and veal
94009069-bdf8-4627-a309-b97a409e823f,"Beef, with bones",Beef and veal
94078fe9-66c4-4703-994b-d711f3ec4d5c,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
9415c133-6fd6-4585-bca1-7aeac69e3fd8,Tilapia,"Fresh, chilled or frozen fish and seafood"
94416817-6924-48b7-a0a6-1462a3956e26,"Pork, ribs",Pork
94677347-0a1b-48ca-a6e5-7ad304598c67,Fresh carrots,Fresh or chilled vegetables other than potatoes
9476557c-bee2-41a7-9fc2-629532b638de,"Fresh potatoes, brown",Fresh or chilled potatoes
947c689b-0840-4436-ba55-5afd88ea6c96,"Fresh potatoes, brown",Fresh or chilled potatoes
949a7bb9-2db7-4f00-9d0b-3f793541579d,"Fresh potatoes, brown",Fresh or chilled potatoes
94c47ced-55bd-419d-9b3f-0aceae438e15,"Fresh apples, typical local variety",Fresh or chilled fruit
94c61da3-18ec-4c38-89b1-31074b4e9b04,Fresh cucumber,Fresh or chilled vegetables other than potatoes
94da4b57-8e8e-48ba-a84c-052df2d1f64f,Fresh oranges,Fresh or chilled fruit
94ea8157-2a58-4da2-9eb2-0d551826c8f7,"Fresh bananas, standard",Fresh or chilled fruit
94ea9045-3144-4dad-b0bf-4c17ef4b61b7,"Fresh bananas, standard",Fresh or chilled fruit
94f64f62-cae4-47a2-9ba7-e4ea4c3ed01a,"Fresh bananas, standard",Fresh or chilled fruit
94fb6977-f535-434f-bddd-2248ba1bd240,Fresh oranges,Fresh or chilled fruit
9508c77d-a4ca-4d9c-afb1-82423ed1ba03,"Fresh potatoes, brown",Fresh or chilled potatoes
95090e73-a396-4956-9bb8-3fda233c153f,"Fresh apple, red delicious",Fresh or chilled fruit
952716e2-297c-40f2-891f-7edfe6923f9b,"Fresh bananas, standard",Fresh or chilled fruit
958aa0d2-6a15-4aec-a68d-60f1ad6f44be,Carp,"Fresh, chilled or frozen fish and seafood"
958bb10f-445a-44b1-953f-b0be7fe24669,Fresh oranges,Fresh or chilled fruit
9590fb98-4ccd-4fef-9c53-84a2ae219e66,Fresh onions,Fresh or chilled vegetables other than potatoes
959a4924-3aab-4981-9276-20d6e95c5133,Fresh carrots,Fresh or chilled vegetables other than potatoes
95a07421-2956-4a3f-ab66-23082a4846cf,"Fresh bananas, standard",Fresh or chilled fruit
95ae6919-9a69-4483-9476-f43bc18b7037,Fresh onions,Fresh or chilled vegetables other than potatoes
95b9e0eb-e324-4ab2-b573-c9460a6cd957,"Fresh potatoes, brown",Fresh or chilled potatoes
95f517e4-1376-4036-b9fa-3ba2f76613f3,Fresh onions,Fresh or chilled vegetables other than potatoes
963f1a50-644b-4e10-909b-16648219825a,Fresh cucumber,Fresh or chilled vegetables other than potatoes
96545a1d-56da-4a46-a14e-bae246a6ef73,"Chicken, whole, fresh",Poultry
96659c2f-4451-4e2e-88cf-388539072c4c,"Beef, with bones",Beef and veal
966c012c-1819-4800-8a9b-3222bde75eb3,Fresh onions,Fresh or chilled vegetables other than potatoes
96927a8c-7d24-40f8-bef7-7a218cab3f18,"Fresh apple, red delicious",Fresh or chilled fruit
9692d2ae-1f21-45b0-934b-af2fb909b0f1,Fresh onions,Fresh or chilled vegetables other than potatoes
96952624-17a4-4ac0-945f-f6e22f2c2bbf,"Fresh apple, red delicious",Fresh or chilled fruit
96c6625b-87e5-455e-979d-4b89464c720e,Fresh cucumber,Fresh or chilled vegetables other than potatoes
96ef7dc9-a98d-47ac-bae3-4303406892b1,Fresh cucumber,Fresh or chilled vegetables other than potatoes
96fbc42c-40ab-4d0a-b1b7-1be8b14182d6,"Chicken, whole, fresh",Poultry
97037ee4-9189-4dec-a480-dd66b249ec0b,"Pork, fillet",Pork
9716b48b-f215-4294-aa8a-f1f67786590f,"Beef, minced",Beef and veal
973bcef6-baca-4d2f-aa56-7e1819a4abae,"Fresh bananas, standard",Fresh or chilled fruit
979866c6-7ee2-44a6-ba2b-0bdee56a4995,Fresh cucumber,Fresh or chilled vegetables other than potatoes
979e4093-8446-4de2-9a77-47f025038312,"Chicken, whole, fresh",Poultry
97e02230-89c0-4687-9f80-44b0d595b1ab,Fresh onions,Fresh or chilled vegetables other than potatoes
982ca4ab-9408-44ea-b4cb-e245625ca94c,Fresh cucumber,Fresh or chilled vegetables other than potatoes
983d6428-e975-418c-8b4b-d7ea8f603745,"Fresh apples, typical local variety",Fresh or chilled fruit
9851ddfd-9b51-40fc-ae4a-0722c64737ae,Fresh carrots,Fresh or chilled vegetables other than potatoes
985c7344-6ecd-43d4-af60-dd39cc4157e1,Fresh oranges,Fresh or chilled fruit
98ad0111-60bd-441e-9d2c-85afce33292a,"Fresh apples, typical local variety",Fresh or chilled fruit
98b1554a-22b8-4c6c-8d01-4461643971f7,"Fresh apple, red delicious",Fresh or chilled fruit
98c0ddf2-aa03-46c9-84d6-17f96672ce06,Fresh onions,Fresh or chilled vegetables other than potatoes
98eb4588-d0fa-4a05-876d-36bb54a96a59,"Chicken, whole, frozen",Poultry
9909d2ef-3df4-4c21-b86b-ce7f74f788b7,"Beef, with bones",Beef and veal
992df520-2aa4-4f92-ab25-8c4920f7527d,"Fresh apple, red delicious",Fresh or chilled fruit
9964ee58-58d8-42a9-8e46-55f77745b9e6,Carp,"Fresh, chilled or frozen fish and seafood"
997c3461-addd-4f8b-8062-7fdf01550e3b,Tilapia,"Fresh, chilled or frozen fish and seafood"
99a3ca08-81c5-4181-98ef-d6f8ab323acd,"Fresh bananas, standard",Fresh or chilled fruit
99efe9b1-59a4-4c4f-a0a9-6c2df1037640,"Chicken, whole, fresh",Poultry
9a39035c-ce8e-4e29-a808-b79eaea4913c,Carp,"Fresh, chilled or frozen fish and seafood"
9a45c1f6-4821-42d1-8b60-031ec356af23,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
9a5db1ae-188d-4e96-9824-64268985e84e,"Fresh apple, red delicious",Fresh or chilled fruit
9a891505-7ac2-43a2-8177-4f109375e25b,"Fresh potatoes, brown",Fresh or chilled potatoes
9af6da9c-167c-4c95-b455-486eaa6d0790,"Chicken, whole, fresh",Poultry
9b13e44c-5ac1-4955-9060-118cd6530f83,"Fresh bananas, standard",Fresh or chilled fruit
9b40a1a3-d717-461b-a0ed-ef96b752a9b8,"Chicken, whole, frozen",Poultry
9b4fce75-7fce-4d57-9451-5c8c62af0b83,Fresh cucumber,Fresh or chilled vegetables other than potatoes
9b58df58-0887-49ae-99ea-bd756ed7f019,Fresh cucumber,Fresh or chilled vegetables other than potatoes
9bbe91bc-de53-41e5-a926-cef3a7292306,"Fresh potatoes, brown",Fresh or chilled potatoes
9bc74ff8-1e2d-434e-bd5f-d22837a70067,Fresh carrots,Fresh or chilled vegetables other than potatoes
9bf1ae45-19d9-489c-bc1d-43ee07bc2f9b,"Chicken eggs, caged hen, large size",Egg and egg-based products
9c18f3f4-195c-4542-82c5-65a05954e0da,Fresh carrots,Fresh or chilled vegetables other than potatoes
9c441d20-4470-4df5-8403-7e6cfc59b8bb,"Fresh apple, red delicious",Fresh or chilled fruit
9c634ceb-f0ce-4c72-9282-b4b6c94e65f1,"Beef, with bones",Beef and veal
9c6f1f88-8b17-45f5-92b7-a7419d9a4761,"Pork, fillet",Pork
9c8ad0fd-e9db-4d92-8d9f-091bd69aaf31,"Fresh bananas, standard",Fresh or chilled fruit
9cb1ed06-8742-47aa-b76a-789c31da90ed,"Chicken eggs, caged hen, large size",Egg and egg-based products
9d055311-f44e-4ddc-96f2-9bd91742b8cf,Fresh cucumber,Fresh or chilled vegetables other than potatoes
9d0a1f0b-a2bb-422f-8173-f66d68d41188,Carp,"Fresh, chilled or frozen fish and seafood"
9d14aa0d-2a11-49af-872e-77475073c697,Fresh onions,Fresh or chilled vegetables other than potatoes
9d289c57-67c2-471f-a412-deb931786f78,"Beef, minced",Beef and veal
9d7058ff-75af-4753-acbd-ab90f2017c75,Chicken legs,Poultry
9d9042e0-2cb3-40ed-99a0-202a6de85e3f,"Fresh bananas, standard",Fresh or chilled fruit
9da36bb1-b0f5-41c5-917a-0af2ba7edbfc,"Fresh bananas, standard",Fresh or chilled fruit
9da87472-ff26-433f-ae90-6d665c607f39,"Fresh potatoes, brown",Fresh or chilled potatoes
9daad8e8-4bc4-4b01-aa90-733e62eb05c9,"Lamb, chops","Lamb, mutton and goat"
9dac42ab-d59d-426d-93de-39883dbfb581,"Beef, minced",Beef and veal
9dba8cb2-7227-4058-9673-a28cbc06cb4b,"Chicken, whole, fresh",Poultry
9dbf4cd7-004d-4da2-804e-1aee650b0ae7,"Fresh apples, typical local variety",Fresh or chilled fruit
9dea9a99-1463-4d29-9cf2-b2bebe08a220,Fresh carrots,Fresh or chilled vegetables other than potatoes
9e1b5cbb-4898-44b0-a2b1-d235da9c3e34,Fresh onions,Fresh or chilled vegetables other than potatoes
9e2c6bed-372b-4857-bd91-4179a2fd426a,Fresh onions,Fresh or chilled vegetables other than potatoes
9e473405-f12f-4c03-a002-dc8f9a63938b,Fresh carrots,Fresh or chilled vegetables other than potatoes
9e5299f9-ef69-45b0-a1af-0112235c4fc8,"Fresh potatoes, brown",Fresh or chilled potatoes
9e535b4d-f74b-42c2-8dc9-28e722047236,"Fresh apples, typical local variety",Fresh or chilled fruit
9e6db9fc-e8a8-4cec-aecd-8f660218e9a5,"Fresh potatoes, brown",Fresh or chilled potatoes
9e6de12a-a6b7-4702-abeb-792ff229b5b7,"Fresh apple, red delicious",Fresh or chilled fruit
9e820ac7-ac53-43b5-8197-0d6cffd47453,"Beef, minced",Beef and veal
9ea493e4-d6d8-4ce1-a22f-f467d0012ea9,"Beef, with bones",Beef and veal
9ec41d88-2289-4a21-bdc7-0a60abeb428e,"Fresh apple, red delicious",Fresh or chilled fruit
9ed3d26c-8e2f-45fd-a322-3436867c25ab,Fresh carrots,Fresh or chilled vegetables other than potatoes
9ee0acb4-f1f3-400e-a1e4-97e7b1685607,Fresh oranges,Fresh or chilled fruit
9efe3f43-88fc-4414-9f48-ee143a2de3f4,"Chicken, whole, frozen",Poultry
9fed09bc-13ec-4696-bc39-8248efaa505a,"Lamb, chops","Lamb, mutton and goat"
9ff4d8ed-43e3-4fd2-8920-3c67f6658baa,"Fresh apples, typical local variety",Fresh or chilled fruit
a029690f-2835-42c5-9d24-eed144fa94c2,"Fresh potatoes, brown",Fresh or chilled potatoes
a02aaf04-9113-434d-9fba-3a5e656488bc,"Fresh apple, red delicious",Fresh or chilled fruit
a034549e-f2d6-4395-9dc4-dcdf9c7f9757,Fresh oranges,Fresh or chilled fruit
a05e5459-d869-44b2-85af-456d069623dd,"Fresh bananas, standard",Fresh or chilled fruit
a06f613b-042a-4c7e-bed9-8f5c6ce00c38,"Fresh potatoes, brown",Fresh or chilled potatoes
a09db8b5-34b9-43d8-b197-5d3226ceff4a,Fresh onions,Fresh or chilled vegetables other than potatoes
a0afef0e-b37d-43f1-8929-bb35bdcb45f8,Fresh oranges,Fresh or chilled fruit
a0e363c9-ff22-4760-8133-5b28dad7e830,Fresh onions,Fresh or chilled vegetables other than potatoes
a11b0409-83e0-4951-bc9f-a60c3338d8eb,Carp,"Fresh, chilled or frozen fish and seafood"
a14c4862-d420-4f45-9305-90dd183d3d53,"Beef, minced",Beef and veal
a1565406-7e22-4092-8c0a-b83977575249,"Fresh apples, typical local variety",Fresh or chilled fruit
a17f311e-18f6-4501-8895-d709506c8e8e,"Pork, ribs",Pork
a1900a82-cb7d-496b-a3c5-7fd7438a16f5,Fresh onions,Fresh or chilled vegetables other than potatoes
a193228b-00f8-4dcb-9f01-b1e6adde70d7,"Fresh potatoes, brown",Fresh or chilled potatoes
a19b4325-b175-4e1c-998b-e1efcd9cd992,"Chicken eggs, caged hen, large size",Egg and egg-based products
a1d97906-fb09-4594-8fd7-ebc61c075f21,Fresh carrots,Fresh or chilled vegetables other than potatoes
a1db8fec-1119-4c67-be31-077dcdb5bac6,"Fresh apple, red delicious",Fresh or chilled fruit
a201edd7-6bdb-41a4-b8ce-1e9cb24c89dd,Fresh oranges,Fresh or chilled fruit
a229f312-9ceb-4b4f-9ced-660f20bef1d9,"Goat, mixed cut, with bones","Lamb, mutton and goat"
a22b4441-4600-4ab0-921f-989f13127856,Fresh cucumber,Fresh or chilled vegetables other than potatoes
a22f2e14-5c55-4f8c-b74c-d4ec06fa2f1b,"Fresh potatoes, brown",Fresh or chilled potatoes
a24c4aa5-685e-4df9-b06c-7bd0650f7dd4,Chicken legs,Poultry
a25ffa4f-2961-452a-b37a-661fb51e106b,Fresh cucumber,Fresh or chilled vegetables other than potatoes
a261b800-c4bc-42f5-bac4-af6620b3710e,"Fresh apples, typical local variety",Fresh or chilled fruit
a2a43673-d40c-4553-87e8-52a65264904e,Fresh onions,Fresh or chilled vegetables other than potatoes
a2a8027e-5707-44c5-bf03-060c14a70924,"Fresh apple, red delicious",Fresh or chilled fruit
a2d4efd1-f952-4bad-bd7b-8c5d53b8c666,"Chicken eggs, caged hen, large size",Egg and egg-based products
a2e23e25-6430-4460-838d-019a2ad36e3c,"Chicken eggs, caged hen, large size",Egg and egg-based products
a2fa6e97-716f-43e2-8915-9accf63c4b61,Fresh onions,Fresh or chilled vegetables other than potatoes
a306d1eb-c508-4cfe-bcc2-fb5a1f507a2b,"Beef, with bones",Beef and veal
a3129761-f8f7-4c44-a381-f7848e7777f3,Fresh onions,Fresh or chilled vegetables other than potatoes
a31619a6-0d07-40b7-a349-5a9dbe58a368,"Chicken eggs, caged hen, large size",Egg and egg-based products
a3170173-a952-4da3-897a-dd96bc2a98ba,"Fresh apple, red delicious",Fresh or chilled fruit
a34f42f5-3668-4209-86ea-a874b33d2571,Fresh oranges,Fresh or chilled fruit
a35cb79d-dfc3-4763-a45d-351836f4b7f9,"Beef, with bones",Beef and veal
a369032a-eaac-43c6-a5d3-f4780d87c2c3,"Pork, ribs",Pork
a3698bc3-2333-4ef5-b141-ed9e06670f99,"Lamb, chops","Lamb, mutton and goat"
a36d09ac-e246-491d-b433-ed9f052b9d53,"Fresh apple, red delicious",Fresh or chilled fruit
a3b0a9eb-9ad5-42e5-93d6-1e8154ba65a3,"Fresh apple, red delicious",Fresh or chilled fruit
a3bf0eeb-993f-4419-942e-e3c11a3124bb,Fresh onions,Fresh or chilled vegetables other than potatoes
a3e2929a-ea04-4d04-a6c2-4455ae47e67b,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
a42013f7-09a4-45d3-9e41-3ec57a7fe943,"Pork, fillet",Pork
a43a9496-318b-47e5-ac3a-8a0640d7990e,"Fresh apple, red delicious",Fresh or chilled fruit
a440a88e-2fdc-4928-94d2-8b00552feb14,"Goat, mixed cut, with bones","Lamb, mutton and goat"
a445ee68-e8b4-4ab4-b3c0-806a5648cefc,"Goat, mixed cut, with bones","Lamb, mutton and goat"
a45aca05-229f-48db-a01b-86c3629ffd16,Fresh cucumber,Fresh or chilled vegetables other than potatoes
a45be3d7-3ada-4656-82fa-d6b23f00836b,Fresh cucumber,Fresh or chilled vegetables other than potatoes
a470a398-aff1-47bc-8752-c1bf75433ba7,"Fresh potatoes, brown",Fresh or chilled potatoes
a49b185e-40b5-4d48-bd4d-9f4aa11fd01c,"Chicken eggs, caged hen, large size",Egg and egg-based products
a4aa3a56-4501-45f8-92f7-2d5fb184e774,"Chicken, whole, frozen",Poultry
a4af2f7b-9828-4d33-9e9f-5d428c7b69b5,"Fresh potatoes, brown",Fresh or chilled potatoes
a4c42d1e-a476-4ac1-a804-90639087ca67,Fresh oranges,Fresh or chilled fruit
a4cebfae-5106-4e9e-96a2-017a5035807a,"Chicken eggs, caged hen, large size",Egg and egg-based products
a4d11a02-03d6-4a87-aab1-c47812eed410,Fresh onions,Fresh or chilled vegetables other than potatoes
a4d1554b-a79d-413a-abcd-361db7f2fbfb,Fresh cucumber,Fresh or chilled vegetables other than potatoes
a4f2c22b-cafd-4d6a-8830-f5bfd9d38ad0,"Pork, ribs",Pork
a4f3a2d1-3e78-4107-ac7e-09295b74ee7d,Fresh carrots,Fresh or chilled vegetables other than potatoes
a4f6ca35-ca5b-4a53-9f24-d998f55ec152,"Fresh bananas, standard",Fresh or chilled fruit
a4fe1628-eb6b-47f8-87de-5791ac9e96f2,Fresh oranges,Fresh or chilled fruit
a534630f-83d2-48e9-ad68-d48233e85f66,"Fresh apples, typical local variety",Fresh or chilled fruit
a5406a97-8511-4e76-a7a7-3338b3b14bbb,Fresh oranges,Fresh or chilled fruit
a54156f4-c316-47f1-b78a-7b8a14292338,"Chicken, whole, fresh",Poultry
a553bd16-391d-4373-b2b3-92b437dcece6,"Fresh apples, typical local variety",Fresh or chilled fruit
a5578786-0e66-401e-bd4e-f49d92ff2e37,"Beef, minced",Beef and veal
a5a46b72-b0d6-48cb-b866-bbff9dde2000,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
a5cf73dd-8644-4bb6-81b9-e5808c99904d,"Fresh apple, red delicious",Fresh or chilled fruit
a5d6fddc-9285-465e-8b33-f51723632bf6,"Pork, ribs",Pork
a5f5437c-966b-4147-a234-ad737ffd3c6e,Tilapia,"Fresh, chilled or frozen fish and seafood"
a5fb0640-d6f0-4e57-9fe1-c2499ec9d751,"Fresh bananas, standard",Fresh or chilled fruit
a5fb5666-7a19-4d8f-9f10-e617381213cd,"Chicken eggs, caged hen, large size",Egg and egg-based products
a60abc36-ccc8-4b4c-be4b-2dbc546ca078,Fresh cucumber,Fresh or chilled vegetables other than potatoes
a6231fc4-bad2-4fc7-9d74-ad7b468a870a,"Chicken, whole, frozen",Poultry
a6e6f9d1-4e31-4a03-8ed9-217efd6d23e9,Fresh onions,Fresh or chilled vegetables other than potatoes
a72bf449-c6d9-4917-960c-d9c8ddbef0cd,"Fresh apples, typical local variety",Fresh or chilled fruit
a7851027-6815-47e4-88b6-900509945167,Fresh cucumber,Fresh or chilled vegetables other than potatoes
a787e8b8-c2e2-41d7-b7e3-002669900438,"Fresh potatoes, brown",Fresh or chilled potatoes
a7bb7adb-d667-4d0b-9512-14886d46b81c,"Fresh apples, typical local variety",Fresh or chilled fruit
a7cc05eb-da2a-4c41-a284-ee397bb0dffb,Fresh onions,Fresh or chilled vegetables other than potatoes
a8206b03-6c9e-4b7e-b3ef-1915de8dc323,"Fresh potatoes, brown",Fresh or chilled potatoes
a86c1e8d-6d6b-45cf-91df-0927729dacab,"Chicken eggs, caged hen, large size",Egg and egg-based products
a88436fa-7d06-4f80-9ce9-02cc2a07892f,Fresh cucumber,Fresh or chilled vegetables other than potatoes
a89b6545-803b-4725-9a05-65f206fd6c62,Fresh oranges,Fresh or chilled fruit
a89dd342-0b70-4c87-90c5-57480b4d7808,"Fresh potatoes, brown",Fresh or chilled potatoes
a8bb554b-88be-43cc-ac68-b0c16bd92f3b,"Beef, minced",Beef and veal
a8d47b1d-2808-4b3b-b13e-a588f6524994,Tilapia,"Fresh, chilled or frozen fish and seafood"
a8ea20be-05fc-4591-9316-ed2becfff5d2,"Chicken eggs, caged hen, large size",Egg and egg-based products
a8ec5709-3d0a-4fe7-a472-cdb83542e911,Fresh carrots,Fresh or chilled vegetables other than potatoes
a8f4a90b-481b-49af-9621-8de79e00d161,"Fresh bananas, standard",Fresh or chilled fruit
a927517c-e8c4-4ad3-858b-88b9ec415b6c,Fresh carrots,Fresh or chilled vegetables other than potatoes
a927cd70-bf6d-4c79-96a0-4911d6dc97ca,Carp,"Fresh, chilled or frozen fish and seafood"
a92c75dd-81c9-49d4-af7f-a06ffa4d3e8b,"Chicken, whole, fresh",Poultry
a930aa97-0ec6-409b-980e-78c4fa6c8424,"Fresh bananas, standard",Fresh or chilled fruit
a979e96f-e8b2-4e0d-a420-b67662a1b0b4,"Fresh bananas, standard",Fresh or chilled fruit
a9951114-ddf7-4740-a5b9-1a779f832ee2,Fresh onions,Fresh or chilled vegetables other than potatoes
a995bb13-9f17-47fc-9117-0889043cadf4,"Fresh bananas, standard",Fresh or chilled fruit
a9a8ea43-c2f9-4b9f-b54b-bffb10e44753,"Chicken eggs, caged hen, large size",Egg and egg-based products
a9d92db1-b266-476c-b871-d2aa95118071,"Fresh bananas, standard",Fresh or chilled fruit
a9f02dfb-00ac-4839-9943-ac2793f5cd37,"Beef, minced",Beef and veal
aa5f3b57-ffb8-4de4-aa07-be14b5e164bd,"Beef, with bones",Beef and veal
aa61fedc-cf2b-4a3f-8790-7c07d88191f9,"Chicken eggs, caged hen, large size",Egg and egg-based products
aa9d5894-9ab5-4607-86b2-e72e0ce0e2a8,"Beef, with bones",Beef and veal
aaaf4633-425a-4398-836f-9e1048e2ab00,Fresh carrots,Fresh or chilled vegetables other than potatoes
aae7507e-d8da-4a42-8cd7-82de00ff25c4,"Chicken eggs, caged hen, large size",Egg and egg-based products
aaea9310-8c22-40df-8827-3a90a7461386,Fresh carrots,Fresh or chilled vegetables other than potatoes
ab197800-34e4-4e38-9751-1da3e280b327,"Chicken eggs, caged hen, large size",Egg and egg-based products
ab2660de-d251-40d3-bd3d-8d7ca05f72f5,Fresh carrots,Fresh or chilled vegetables other than potatoes
ab2c9755-1d14-4a0c-9699-f08f28fa5e8f,Fresh onions,Fresh or chilled vegetables other than potatoes
ab455363-7ad4-4848-8ca3-99678442a1bf,"Fresh apples, typical local variety",Fresh or chilled fruit
ab5555a7-6da9-40e9-a87d-4a0e4f640fec,Fresh cucumber,Fresh or chilled vegetables other than potatoes
ab9d2dde-08d5-4dbd-bb14-52aa0a66d371,"Chicken, whole, fresh",Poultry
abac9fc6-b742-4bb9-a727-bf9afc31b7e8,"Fresh apple, red delicious",Fresh or chilled fruit
abad175c-1989-42b3-81d4-a05bf80ef8ea,"Beef, with bones",Beef and veal
abad4594-7959-424f-a1d8-a4b95bdc2530,Fresh oranges,Fresh or chilled fruit
abc554b6-8deb-4294-8776-84471ef9423d,"Chicken, whole, frozen",Poultry
abcb75c4-e7c9-4de3-a3a1-f41a83baf2ff,Fresh cucumber,Fresh or chilled vegetables other than potatoes
ac019ef6-32bb-4abe-9573-a26578909091,"Fresh potatoes, brown",Fresh or chilled potatoes
ac108cbe-d241-42da-a2ed-78f1fc9026c2,"Chicken, whole, fresh",Poultry
ac282e4d-1c95-423d-8ba8-b0893f4ffd5e,"Pork, fillet",Pork
ac45134c-672f-4d5c-b580-c6a210799228,"Fresh bananas, standard",Fresh or chilled fruit
ac5106b5-2dba-48b5-9b4f-a4d9cd085990,"Fresh apple, red delicious",Fresh or chilled fruit
ac6659dd-f5de-4099-85f6-0333507dfd77,"Pork, fillet",Pork
ac74ee68-f2c8-4776-b352-2ecfa212b2dd,"Beef, with bones",Beef and veal
acaad930-b857-441e-8fd8-4ffb54c18cd1,"Chicken eggs, caged hen, large size",Egg and egg-based products
acc7b3d8-a27c-4191-967d-b50c15e2893f,"Beef, minced",Beef and veal
accc881c-2e5a-44d1-a238-cc8d08ba6fd0,Fresh carrots,Fresh or chilled vegetables other than potatoes
acea4eac-caa5-4245-b885-2cb145f3446c,Fresh carrots,Fresh or chilled vegetables other than potatoes
acf51b24-3127-4f57-811f-f87cbe58d434,"Fresh bananas, standard",Fresh or chilled fruit
ad0e5dd0-780a-4371-acd3-0e36e3589a17,Fresh carrots,Fresh or chilled vegetables other than potatoes
ad51b0fe-990f-4be9-a568-204ae5a9838f,Fresh oranges,Fresh or chilled fruit
ad6423ae-c93f-4044-a6a1-be3de2ac2b91,"Fresh apples, typical local variety",Fresh or chilled fruit
ad86b1ed-988f-4131-9321-c4647eb534e4,Carp,"Fresh, chilled or frozen fish and seafood"
ada13436-4126-4213-ad3b-b57374811548,"Pork, fillet",Pork
add1c095-bece-4877-a6fd-f6eb5b053890,Fresh onions,Fresh or chilled vegetables other than potatoes
